T,propensity_score,logit_ps
1,0.5238119469907551,0.09531989456041735
1,0.4986599796885949,-0.005360094078813994
1,0.5258009282447758,0.10329546155635838
1,0.5415571720128292,0.16661305135789506
1,0.5037645176711525,0.015058355223425903
1,0.468525108031056,-0.12606626409597202
1,0.4700126951373856,-0.12009334789995775
1,0.5383069446387441,0.1535286385932005
1,0.5011945136377837,0.004778063641336953
1,0.5330889217544887,0.13254941388154498
1,0.5210278697965883,0.08416112078761169
1,0.48411451086807405,-0.06356334913102273
1,0.5450145430502005,0.18054702311056242
1,0.4360581003286088,-0.2571757393191881
1,0.5579626107257781,0.23289748465031615
1,0.5569493703376656,0.2287902870444829
1,0.47666349487590576,-0.09341388994534153
1,0.45379784617524943,-0.1853373261851151
1,0.4781329632467734,-0.0875239769739734
1,0.4730687927805307,-0.10782918623630161
1,0.45791030524080845,-0.16875815138409028
1,0.4922880861646208,-0.03085010185283655
1,0.5070738939826858,0.02829746403742583
1,0.540555762986188,0.16258022237977768
1,0.54244717641544,0.1701983705735612
1,0.4150178065547407,-0.3432599815424571
1,0.4819938358304357,-0.07205581689463542
1,0.47596809723548356,-0.09620173623535527
1,0.482029836023325,-0.0719116295018227
1,0.47086483646338645,-0.11667282543550679
1,0.5281183950095626,0.11259237430640666
1,0.4481121552164889,-0.20830129834436475
1,0.5115387002637963,0.04616299717331039
1,0.49101894941443036,-0.035928066583584786
1,0.48382417020109975,-0.06472590685755965
1,0.48971546167898,-0.04114395642873083
1,0.4590015300223271,-0.1643629072681283
1,0.4492434475376992,-0.2037279427347757
1,0.5687264695454166,0.27665706695147724
1,0.4731544156401751,-0.10748570145836861
1,0.46533186878388627,-0.13889539160016615
1,0.508974958589665,0.035903690740749145
1,0.4528343696485853,-0.18922512559610247
1,0.4940690854792657,-0.023724770840074037
1,0.5066183434057183,0.02647491991761745
1,0.4939279996022824,-0.024289195668420645
1,0.4415939345227106,-0.2346956539944109
1,0.5125312159891046,0.05013536281515205
1,0.5222045620549661,0.0888767056454743
1,0.5082787510831477,0.03311803099963508
1,0.5120998769676967,0.04840895922912328
1,0.41222397887605033,-0.35477911919509475
1,0.4820293877416085,-0.07191342494793748
1,0.4269513231113867,-0.2943006547133944
1,0.44715409253497235,-0.21217605310910834
1,0.5682697307768121,0.27479516768884094
1,0.5885618395076636,0.3580232705016247
1,0.575135988754644,0.3028373708354855
1,0.6278243383684576,0.5228944598619436
1,0.5532832462193648,0.2139453363848003
1,0.5543876047682287,0.2184145845304736
1,0.6858260578454086,0.7806772471443373
1,0.5190772039325457,0.07634587718477466
1,0.5264457806057191,0.10588193169818931
1,0.6268964579017503,0.5189254142045335
1,0.7968202534057572,1.3665380859139773
1,0.46530188144086654,-0.13901592092039278
1,0.5094354828828469,0.03774641262410373
1,0.44273195012617433,-0.23008185453262334
1,0.4907425361836203,-0.037034087445579254
1,0.4928463908862538,-0.028616389119746982
1,0.5294516743926408,0.11794322945972774
1,0.5791685546800742,0.3193611625419408
1,0.5662360122223157,0.2665103947950769
1,0.4856581406361182,-0.05738317835591143
